observation_id,Type,Date,Part of a standard enforcement protocol,Galactic X,Galactic Y,Reproduction,Age range,Self-defined species category,Officer-defined species category,Governing law,Object of inspection,Inspection involving more than just outerwear,Enforcement station,Inspection Outcome
beaf7fb4-1198-455d-a07a-2a2cbbdcd339,Entity inspection,2241-02-02 15:00:00+00:00,False,-57.409423,9415.145371999999,Asexual,Young Adult,Silicar - Various Sects,Silicar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
af8f2758-f32c-468c-ac1b-135f1c0c5f6b,Entity inspection,2240-12-17 19:44:08+00:00,,-498.10589000000004,81689.36596000001,Asexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Mercury Base R525-VN,True
d3b0ab65-a22a-451e-bdac-64ad7c7b58ab,Entity inspection,2241-01-02 20:39:00+00:00,False,191.357117,-31382.567187999997,Asexual,Young Adult,Xenar - Unspecified,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Sulfur Station T44-PD,False
91e6776e-00d7-4fcf-8f95-bb43384330e8,Entity and Spaceship search,2240-11-01 22:40:00+00:00,False,,,Asexual,Young Adult,Zoltrax - Continental,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Controlled Psychic Compounds,,Krypton Dock D175-WU,False
16a300c0-cbe6-44a6-8adc-bb704e93f74d,Entity inspection,2240-09-21 15:45:00+00:00,False,,,Asexual,Young,Xenar - Unspecified,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
cd658982-7402-455b-82d6-3d62f93d045a,Entity inspection,2241-11-03 05:00:00+00:00,False,-20.649717,3386.5535879999998,Asexual,Young Adult,Terran - Outer Colonies,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
8d76ec35-ed34-4e03-b185-12cf737a9316,Entity inspection,2241-07-07 19:01:00+00:00,False,96.95352000000001,-15900.377280000002,Asexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Eclipse Sector G262-TX,False
d1ed187e-89bd-4fad-91e3-3ce48e6bc485,Entity and Spaceship search,2241-10-19 13:45:00+00:00,False,,,Asexual,Adult,Silicar - Pakterran,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
aad24dee-ff2c-4cc7-aec2-16eea6ddfcb0,Entity inspection,2241-08-15 10:01:00+00:00,False,93.88923700000001,-15397.834868000002,Asexual,Young,Terran - Northern Cluster,Terran,Universal Justice and Order Statute 3994 (Article 60),Hazardous Intimidation Devices,False,Eclipse Sector G262-TX,False
5f1b11b0-af29-4ee6-9d21-de065d52d58b,Entity inspection,2241-06-07 23:35:00+00:00,False,-17.143719,2811.569916,Asexual,Young Adult,Xenar - Diverse,Xenar,Universal Justice and Order Statute 3994 (Article 60),Hazardous Intimidation Devices,,Galactic Hub X101-IO,False
ad87bd2a-06d1-4425-9a4f-9b26ac97a280,Entity inspection,2241-04-26 15:53:31.570000+00:00,False,-487.458638,79943.216632,Sexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Crimson Core Q31-TE,False
60a446ff-3967-404c-8e11-35fa470d8b4a,Entity inspection,2240-07-18 13:20:00+00:00,False,-73.400675,12037.710700000001,Asexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
a0f0c076-4340-4643-8f7e-8a9acc7fd97c,Entity inspection,2241-01-12 03:25:00+00:00,False,-23.323553999999984,3825.0628559999973,Sexual,Adult,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
db88ce64-9d38-4907-9c57-fde94985ce70,Entity inspection,2241-06-16 00:45:00+00:00,,-129.255829,21197.955956,Sexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Helios Command C210-ZR,False
24dded76-81dc-40c7-bb3d-37dfa03b1022,Entity inspection,2240-09-30 00:15:00+00:00,False,-42.487806,6968.0001839999995,Asexual,Senior,Terran - Outer Colonies,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
a619c0c2-1561-4f24-8d3f-db8a5427b608,Entity inspection,2240-04-30 17:10:00+00:00,False,-0.017034,2.7935760000000003,Asexual,Young Adult,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
f1ffb19c-37b4-4dbe-924b-ed6db3c0a5e2,Entity inspection,2241-03-03 18:45:00+00:00,False,-252.70039200000002,41442.864288000004,Asexual,Young Adult,Terran - Northern Cluster,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Westeron Division B234-YZ,True
5c23362d-a9ff-4dad-9aea-8b30f3b67d32,Entity inspection,2240-08-24 23:05:00+00:00,False,,,Asexual,Young Adult,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
d5f6d181-1e4a-4dcd-bb09-70309771ade2,Entity and Spaceship search,2240-05-27 18:09:00+00:00,False,-7.876889,1291.809796,Asexual,Young Adult,Silicar - Various Sects,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
976a2bfe-113b-4a38-987a-986202773794,Entity inspection,2240-11-07 15:12:00+00:00,False,-21.71968599999998,3562.028503999997,Asexual,Young Adult,Zoltrax - Continental,Zoltrax,Universal Justice and Order Statute 3994 (Article 60),Hazardous Intimidation Devices,,Galactic Hub X101-IO,False
e129ef39-b63d-4bde-a841-148cdeeb1adf,Entity inspection,2241-06-29 22:20:00+00:00,False,-21.609466,3543.952424,Asexual,Young,Terran - Northern Cluster,Terran,Universal Justice and Order Statute 3994 (Article 60),Hazardous Intimidation Devices,,Galactic Hub X101-IO,False
a0870f83-cccd-4c90-aa80-e02dae166dc1,Entity inspection,2241-09-05 21:00:00+00:00,False,-291.308621,47774.613844,Asexual,Young,Silicar - Pakterran,Silicar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Westeron Division B234-YZ,True
5aff672c-88f0-44c4-a9f3-57a3b879f8ff,Entity inspection,2241-04-25 18:00:00+00:00,False,-684.3092199999999,112226.71207999998,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Dione Command E106-HD,False
d72bf32d-2237-4d07-8e17-6c1f43e944eb,Entity inspection,2240-04-13 17:40:00+00:00,False,-6.388751999999999,1047.755328,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
0a463bae-9872-4a63-a7a5-a8b071be37dc,Entity inspection,2241-06-04 22:26:00+00:00,False,-21.680608,3555.6197119999997,Asexual,Young Adult,Zoltrax - Diverse Clans,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
d51cbc36-783c-490b-a4ec-66d72d152352,Entity inspection,2240-08-27 13:41:00+00:00,False,,,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
e082cc10-f9a7-481e-b335-cfadc5b69884,Entity and Spaceship search,2241-10-28 19:42:00+00:00,False,91.93049399999998,-15076.601015999997,Asexual,Young Adult,Xenar - Unspecified,Xenar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,True,Krypton Dock D175-WU,False
bdf8a458-ccc8-4901-ad61-6620a95cb95f,Entity inspection,2240-12-05 10:00:00+00:00,,-179.838292,29493.479887999998,Asexual,Young Adult,Xenar - Unspecified,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,False,Helios Command C210-ZR,True
3c7c53de-420c-421a-a69a-627491a3302e,Entity inspection,2241-03-11 18:58:00+00:00,,-436.653898,71611.239272,Asexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Chevron Station R71-QB,False
88c14426-e309-4c98-9b76-11e25775954b,Entity inspection,2241-04-13 22:41:00+00:00,False,20.740899,-3401.507436,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
bed6d7fa-43a5-4304-a953-60470ff27c89,Entity inspection,2240-04-29 22:47:00+00:00,False,-299.102177,49052.757028,Asexual,Young,Xenar - Unspecified,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,False,Westeron Division B234-YZ,False
c0b7c773-4b49-440e-8d3c-51b6fdd85d69,Entity and Spaceship search,2241-09-17 16:32:22+00:00,False,-395.66925899999995,64889.758475999995,Asexual,Young Adult,Terran - Outer Colonies,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,,Western Meridian Line P111-GT,False
df423e9c-6d33-496b-bf03-e90b398426f6,Entity inspection,2240-01-14 22:29:00+00:00,False,-284.58870800000005,46672.54811200001,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Westeron Division B234-YZ,True
1db139a6-aaf6-4167-b23e-23ba7e2c3201,Entity inspection,2241-02-11 01:19:00+00:00,False,6.286214,-1030.939096,Asexual,Young Adult,Zoltrax - Continental,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
df15050e-0b8f-4c40-a60d-e3bd910f963c,Entity inspection,2240-01-16 14:15:00+00:00,False,-23.660894,3880.386616,Asexual,Young Adult,Xenar - Diverse,Xenar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
ff38bc47-78b6-4bc1-b970-a8ecc6ff3a8b,Entity and Spaceship search,2240-01-08 20:25:00+00:00,,,,Asexual,Young,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Beta Site E56-SD,False
e27fe1cb-d794-42fe-bf92-68f461efef24,Entity inspection,2241-08-26 14:00:00+00:00,False,-36.41668799999998,5972.336831999996,Asexual,Young Adult,Xenar - Unspecified,Xenar,Universal Justice and Order Statute 3994 (Article 60),Hazardous Intimidation Devices,,Galactic Hub X101-IO,False
769537f9-48f8-43f1-b3fe-ca4b0879c1b5,Entity and Spaceship search,2241-05-17 12:26:00+00:00,False,-12.959367,2125.336188,Asexual,Adult,Silicar - Various Sects,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
acf86235-1319-4c95-a401-3d7541665226,Entity inspection,2241-10-18 04:05:05+00:00,,,,Asexual,Young Adult,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,,Cliffside Colony B21-JI,False
eec8a293-e1d4-46af-837d-1097c85329af,Entity and Spaceship search,2240-12-30 02:15:00+00:00,False,-22.798840000000002,3739.0097600000004,Asexual,Young Adult,Zoltrax - Islander,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
852d41e8-92da-4bd7-bd91-8ea8e82155fe,Entity inspection,2241-08-29 14:37:00+00:00,False,-65.5475,10749.789999999999,Asexual,Young Adult,Zoltrax - Continental,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Hercules Node S188-MP,False
19af1dc0-3c60-4cb1-972c-212288eb2c64,Entity inspection,2241-12-19 16:31:35+00:00,,-505.39293499999997,82884.44133999999,Asexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Mercury Base R525-VN,False
1593a920-ef4e-4b33-9927-4a0e0975c50e,Entity and Spaceship search,2241-07-25 20:11:00+00:00,False,-54.718218,8973.787752,Asexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Hercules Node S188-MP,False
36ee2d36-4955-4574-a395-3812aa671e16,Entity inspection,2241-03-04 01:02:00+00:00,False,,,Asexual,Young Adult,Xenar - Unspecified,Zoltrax,Universal Justice and Order Statute 3994 (Article 60),Hazardous Intimidation Devices,,Galactic Hub X101-IO,False
b5dcab89-9d9c-4831-9b8d-9797b1574fd8,Entity inspection,2240-04-05 10:05:00+00:00,False,25.834232,-4236.814048,Asexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
406838c2-d593-4a0d-8ddf-fca0fd4885b1,Entity inspection,2241-06-03 05:15:00+00:00,False,-15.200006,2492.800984,Asexual,Senior,Zoltrax - Continental,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
ff1f50ad-1f4a-4a3d-9af5-fd6b789fc42e,Entity inspection,2240-11-07 16:43:11+00:00,,-497.849211,81647.270604,Asexual,Young,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Mercury Base R525-VN,False
3d73f715-3ca3-462e-8fe8-677092dc105c,Entity inspection,2241-02-22 15:15:00+00:00,False,-31.964133999999998,5242.1179759999995,Asexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
249524a4-eaf0-4732-90fc-93971ce61369,Entity and Spaceship search,2241-07-20 20:40:00+00:00,False,,,Asexual,Young Adult,Zoltrax - Islander,Zoltrax,,Prohibited Combat Implements,False,Thallium Outpost V207-LQ,False
02563e18-6752-4b52-877b-fecba71667a0,Entity inspection,2241-02-26 18:10:00+00:00,,-460.315627,75491.762828,Asexual,Young Adult,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,False,Chevron Station R71-QB,False
dfdbff5f-0696-4f49-834a-989b2e181324,Entity inspection,2240-10-31 16:07:00+00:00,False,-5.65295,927.0838,Asexual,Senior,Zoltrax - Islander,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
2d01f2ab-3e54-4b11-ad36-018b64981a60,Entity inspection,2241-07-20 23:22:00+00:00,False,-191.33357,31378.70548,Asexual,Adult,Terran - Outer Colonies,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Nova Guard K116-PL,False
e43691cc-6a24-4ccb-9b84-b590df7d0783,Entity inspection,2240-07-13 22:45:00+00:00,False,-27.488032999999998,4508.037412,Asexual,Young Adult,Xenar - Diverse,Xenar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
da8db413-1f23-484d-b68c-4e90b37f572a,Entity inspection,2241-02-17 02:15:00+00:00,False,,,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Southern Yorik Station F160-OK,True
6208c17f-0fd8-4b2d-b159-4d58428b9beb,Entity inspection,2241-12-16 14:15:00+00:00,False,,,Asexual,Adult,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,False,Dione Command E106-HD,True
9d9628f8-4295-4dbc-814b-655c33d88793,Entity inspection,2240-05-26 01:12:23+00:00,False,-51.766493000000004,8489.704852,Asexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Hercules Node S188-MP,False
f0bbda53-bbe0-4bca-adfe-026261ce3797,Entity and Spaceship search,2240-10-18 20:55:00+00:00,False,-25.190614,4131.260696,Asexual,Young Adult,Silicar - Various Sects,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
ee4683c2-1dae-46a5-b70b-e687546636fe,Entity and Spaceship search,2241-06-02 04:36:00+00:00,False,-584.055279,95785.06575600001,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Dione Command E106-HD,False
67d736b8-043d-450c-bd22-b24e0e56fe61,Entity and Spaceship search,2241-09-08 00:22:00+00:00,False,,,Asexual,Young Adult,Xenar - Unspecified,Silicar,,Prohibited Combat Implements,,Thallium Outpost V207-LQ,False
f2c61a35-6b7b-4c73-9334-e60474a5dff2,Entity inspection,2240-10-08 11:10:00+00:00,False,,,Asexual,Young Adult,Terran - Northern Cluster,Hybrid,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Warlock Ward E49-UN,False
718ca785-408f-4cee-a65b-5f94f803879f,Entity inspection,2241-02-11 15:08:00+00:00,,-217.93633599999998,35741.559104,Sexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,True,Helios Command C210-ZR,False
d63e8d00-f476-45ac-aaa8-9b7510be9831,Entity inspection,2241-01-15 20:05:00+00:00,False,-17.729554999999998,2907.6470199999994,Asexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
06a56207-f1de-44c2-8fad-e1e6380ad6fc,Entity inspection,2241-04-21 17:45:00+00:00,False,,,Asexual,Senior,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
f2860f94-6e4f-410d-8992-24cdc3e5a644,Entity inspection,2241-09-16 09:38:00+00:00,False,-30.353586,4977.988104,Asexual,Young Adult,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
141939e3-16e7-4e5a-b249-d11397fad840,Entity inspection,2241-08-17 20:01:00+00:00,False,214.98143799999997,-35256.95583199999,Asexual,Young,Xenar - Unspecified,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Eclipse Sector G262-TX,False
40ef92a6-0daf-4a14-b020-fc83a1cb84b3,Entity and Spaceship search,2240-02-02 15:05:00+00:00,False,,,Asexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Dione Command E106-HD,True
d78f3734-ab34-4f0d-b7b4-2ed69d3867e6,Entity inspection,2240-07-22 01:21:02+00:00,False,-459.571976,75369.804064,Asexual,Young Adult,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Western Meridian Line P111-GT,False
89c5584a-b8aa-4ab9-815f-5485b7b042cc,Entity inspection,2241-08-10 11:40:00+00:00,False,-21.680608,3555.6197119999997,Asexual,Senior,Zoltrax - Diverse Clans,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
687f8cfa-7e1d-4416-b551-4aa93a137698,Entity inspection,2241-08-21 22:55:00+00:00,False,146.89052800000002,-24090.046592000002,Asexual,Young Adult,Zoltrax - Continental,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Krypton Dock D175-WU,True
c0155423-5a15-4fed-8cd5-3154be54ceb7,Entity and Spaceship search,2240-10-03 14:55:00+00:00,False,-14.019984,2299.277376,Asexual,Young Adult,Zoltrax - Islander,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
